"Time (s)","Sound pressure level (dB)"
8.738455938E1,-6.966875743E1
8.749128042E1,-6.906091667E1
8.759607783E1,-6.934865273E1
8.770305667E1,-6.914300299E1
8.780975312E1,-6.996227464E1
8.791208983E1,-6.801504235E1
8.801444125E1,-7.133213733E1
8.812122779E1,-7.028812932E1
8.822799696E1,-6.929062529E1
8.833264025E1,-6.973771175E1
8.843948629E1,-6.970612112E1
8.854323775E1,-7.034980073E1
8.864857604E1,-7.032887142E1
8.875085608E1,-6.853333034E1
8.885761550E1,-6.914962918E1
8.896324121E1,-7.017239182E1
8.906912950E1,-6.856126734E1
8.917361112E1,не число
8.927855054E1,-6.998747366E1
8.938505179E1,-6.980822604E1
8.949181908E1,-6.909820763E1
8.959855838E1,-6.974510927E1
8.970321904E1,-6.959948664E1
8.980575229E1,-7.029051219E1
8.991252775E1,-7.096220969E1
9.001941300E1,-7.017589582E1
9.012165321E1,-7.036502096E1
9.022840250E1,-6.920072910E1
9.033514150E1,-6.939892853E1
9.043975725E1,-7.008774629E1
9.054218404E1,-6.891674350E1
9.064431846E1,-7.031734379E1
9.075112442E1,-6.811573535E1
9.085806671E1,-7.092897801E1
9.096482179E1,-6.965212186E1
9.107158254E1,-6.771591272E1
9.117618279E1,-6.964175341E1
9.127859000E1,-7.078847889E1
9.138524621E1,-6.918366876E1
9.149144587E1,-6.927887388E1
9.159477300E1,-7.029925526E1
9.169711475E1,-6.933746763E1
9.180386779E1,-6.941455645E1
9.191066929E1,-7.025123475E1
9.201517583E1,-7.088638118E1
9.212192308E1,-7.175885971E1
9.222874429E1,-7.089796186E1
9.233317000E1,-7.048925742E1
9.243552104E1,-6.959379585E1
9.254236762E1,-7.123630997E1
9.264916508E1,-7.142627666E1
9.275175483E1,-6.977416424E1
9.285850933E1,-7.003284111E1
9.296529229E1,-7.001052490E1
9.306969029E1,-7.048372850E1
9.317357692E1,-7.041920881E1
9.328046783E1,-6.952082433E1
9.338571575E1,-6.833321562E1
9.348830321E1,-7.087796456E1
9.359506517E1,-7.082228223E1
9.370188267E1,-6.883846697E1
9.380627050E1,-6.962724005E1
9.391310650E1,-6.843513462E1
9.401985246E1,-6.833380492E1
9.412427667E1,-6.992964500E1
9.422618962E1,-7.049072214E1
9.433000367E1,-6.982521745E1
9.443564642E1,-7.075504892E1
9.454088096E1,-7.005928622E1
9.464318975E1,-6.797662622E1
9.474536350E1,-6.777691854E1
9.485223908E1,-6.788980931E1
9.495904763E1,-6.944344723E1
9.506166492E1,-6.911802815E1
9.516849175E1,-6.864342067E1
9.527354729E1,-6.995233736E1
9.537974400E1,-6.969568973E1
9.548650350E1,-6.852335808E1
9.558990383E1,-6.958315461E1
9.569569337E1,-6.933363281E1
9.579814171E1,-6.861735371E1
9.590481046E1,-6.869406010E1
9.601169583E1,-6.926736855E1
9.611616833E1,-6.953260221E1
9.621998325E1,-6.948960669E1
9.632677737E1,-7.118905791E1
9.643216287E1,-6.927523149E1
9.653469617E1,-6.902526063E1
9.663989683E1,-6.746109546E1
9.674674812E1,-6.775671699E1
9.685268287E1,-7.027806137E1
9.695950192E1,-7.005956574E1
9.706620475E1,-7.000473600E1
9.717071562E1,не число
9.727349313E1,-6.999652683E1
9.738023354E1,-6.950476474E1
9.748676000E1,-6.978250743E1
9.758921092E1,-6.927009435E1
9.769599162E1,-7.082194756E1
9.780275787E1,-6.974239205E1
9.790723004E1,-6.993118830E1
9.800990237E1,-6.931057696E1
9.811668846E1,-6.849052705E1
9.822331954E1,-6.946214021E1
9.832567733E1,-7.006822259E1
9.843252662E1,-6.887791121E1
9.853926454E1,-6.973446307E1
9.864376904E1,-6.905773580E1
9.875053704E1,-6.950131134E1
9.885659596E1,-6.964452003E1
9.895970004E1,-6.972702387E1
9.906229492E1,-7.056802905E1
9.916901762E1,-6.994472152E1
9.927363012E1,не число
9.937803296E1,-7.009573083E1
9.948419900E1,-7.022784644E1
9.959094400E1,-6.857618709E1
9.969616500E1,-6.981026386E1
9.979847075E1,-6.995559950E1
9.990528129E1,-7.000728929E1
1.000119082E2,-7.001306645E1
1.001168170E2,-7.158771811E1
1.002194751E2,-6.947945916E1
1.003262352E2,-6.980108717E1
1.004329579E2,-6.974715710E1
1.005352150E2,-6.927803092E1
1.006419858E2,-7.147296127E1
1.007487500E2,-6.841985538E1
1.008533204E2,-6.952727889E1
1.009600775E2,-6.994260392E1
1.010667768E2,не число
1.011712944E2,-7.025419294E1
1.012740320E2,-7.096698691E1
1.013806864E2,-7.038090214E1
1.014867835E2,-6.954410370E1
1.015898355E2,-7.182141455E1
1.016920581E2,-7.117145718E1
1.017987339E2,-6.917515244E1
1.019054700E2,-7.088088985E1
1.020082287E2,-7.065077815E1
1.021149085E2,-6.881979792E1
1.022216146E2,-7.076513332E1
1.023264619E2,-7.009126276E1
1.024332304E2,-7.022725613E1
1.025399890E2,-7.081700100E1
1.026444474E2,-7.093634166E1
1.027508418E2,-7.193665228E1
1.028539952E2,-7.147814196E1
1.029604492E2,-6.975078823E1
1.030628381E2,-7.019241578E1
1.031695225E2,не число
1.032735599E2,-7.029945968E1
1.033788699E2,-7.081165001E1
1.034813677E2,-7.050023350E1
1.035866491E2,-7.114955485E1
1.036933653E2,-7.148822234E1
1.037994630E2,-6.920485095E1
1.039021282E2,-7.049315162E1
1.040089007E2,-7.057757820E1
1.041155051E2,-6.970898364E1
1.042178977E2,-7.119921914E1
1.043246850E2,-7.029021403E1
1.044314900E2,-6.971054832E1
1.045361538E2,-7.203737016E1
1.046431330E2,-7.083665182E1
1.047499286E2,-6.963160519E1
1.048540073E2,-7.098031392E1
1.049607297E2,-7.110952097E1
1.050675027E2,-7.023887133E1
1.051735674E2,-6.985936684E1
1.052784818E2,-7.032800768E1
1.053819361E2,-6.953330584E1
1.054882043E2,-7.053872465E1
1.055904951E2,-6.988396282E1
1.056972540E2,-6.991605465E1
1.058040699E2,-6.970557444E1
1.059086438E2,-6.989308409E1
1.060153818E2,-7.024379431E1
1.061221829E2,-7.078093826E1
1.062266377E2,-7.211788722E1
1.063333674E2,-7.075893952E1
1.064399359E2,-6.877723272E1
1.065448072E2,-6.997779108E1
1.066515503E2,-6.966116182E1
1.067583854E2,-6.928831298E1
1.068625995E2,-6.945057468E1
1.069692657E2,не число
1.070735615E2,-6.996973261E1
1.071785986E2,-6.845332160E1
1.072811660E2,-6.929202197E1
1.073878484E2,-6.814603456E1
1.074946300E2,-6.907518378E1
1.075973373E2,-6.812681189E1
1.076996161E2,-6.970444558E1
1.078032335E2,-6.754745382E1
1.079099188E2,-6.928193974E1
1.080156450E2,-6.911875899E1
1.081179907E2,-6.967162633E1
1.082246907E2,-6.921624966E1
1.083314202E2,-6.866950889E1
1.084361889E2,-6.959011367E1
1.085430222E2,-7.010424535E1
1.086499743E2,-6.883528113E1
1.087541592E2,-7.070742213E1
1.088608918E2,-6.919398602E1
1.089675542E2,-6.971730729E1
1.090735588E2,не число
1.091784729E2,-6.954748296E1
1.092851136E2,-6.928547422E1
1.093881947E2,-6.977817115E1
1.094906092E2,-6.952436574E1
1.095973059E2,-6.805614485E1
1.097040954E2,-7.003003112E1
1.098066097E2,-6.900166564E1
1.099133609E2,-7.013619672E1
1.100200817E2,-6.957535050E1
1.101246273E2,-7.060082488E1
1.102271116E2,-6.995310938E1
1.103338001E2,-6.925772326E1
1.104406121E2,-7.139052842E1
1.105430080E2,-7.143165991E1
1.106497932E2,-7.127751963E1
1.107565038E2,-7.088787281E1
1.108610670E2,-7.059481386E1
1.109634710E2,-7.144750250E1
1.110701571E2,-7.178521012E1
1.111735622E2,не число
1.112792359E2,-7.055005473E1
1.113819109E2,-7.076967893E1
1.114886851E2,-7.069148752E1
1.115949669E2,-7.122249665E1
1.116999805E2,-7.082033248E1
1.118068770E2,-7.090196185E1
1.119136385E2,-7.150519003E1
1.120178965E2,-7.024876011E1
1.121246505E2,-7.031509427E1
1.122314755E2,-6.764588515E1
1.123375375E2,-6.657280258E1
1.124403077E2,-6.588673213E1
1.125470304E2,-6.867261830E1
1.126521223E2,-6.854261522E1
1.127544811E2,-7.063317449E1
1.128612538E2,-6.848800368E1
1.129649208E2,не число
1.130703891E2,-6.872846941E1
1.131729285E2,-6.971416017E1
1.132795550E2,-7.110343426E1
1.133863348E2,-7.009757940E1
1.134909632E2,-7.001749365E1
1.135976185E2,-6.917082593E1
1.137043180E2,-7.044167336E1
1.138089378E2,-7.023881553E1
1.139156367E2,-7.100075438E1
1.140219128E2,-6.997732807E1
1.141270170E2,-6.922095981E1
1.142338220E2,-6.977475511E1
1.143404837E2,-6.953292729E1
1.144449147E2,-7.041864245E1
1.145508001E2,-7.025595971E1
1.146531977E2,-7.070966111E1
1.147565271E2,-6.994981863E1
1.148616105E2,-7.130308845E1
1.149638670E2,-7.123281551E1
1.150707071E2,не число
1.151765587E2,-6.988074806E1
1.152817646E2,-6.874389104E1
1.153834497E2,-6.872153443E1
1.154868585E2,-6.732148488E1
1.155927203E2,-6.599365054E1
1.156984435E2,-7.049622258E1
1.158008248E2,-6.863213458E1
1.159075071E2,-6.870401034E1
1.160109158E2,-6.920687915E1
1.161168895E2,-6.794085097E1
1.162204246E2,-6.851848312E1
1.163267527E2,-6.862243403E1
1.164335494E2,-6.938796882E1
1.165373637E2,-6.954767718E1
1.166441858E2,-7.016870147E1
1.167509098E2,-6.982671342E1
1.168554254E2,-6.876759059E1
1.169621722E2,-6.946675551E1
1.170689985E2,-6.939909978E1
1.171734063E2,не число
1.172793983E2,-6.854983422E1
1.173861802E2,-7.030627245E1
1.174913518E2,-7.016785989E1
1.175981078E2,-6.877321003E1
1.177048282E2,-7.082676945E1
1.178095146E2,-6.922360831E1
1.179161678E2,-7.019807574E1
1.180229237E2,-6.961693305E1
1.181275198E2,-7.045214378E1
1.182343189E2,-7.202729042E1
1.183409763E2,-7.125480420E1
1.184454787E2,-7.014826894E1
1.185521962E2,-7.041294311E1
1.186589231E2,-6.989460550E1
1.187634398E2,-7.034210014E1
1.188702581E2,не число
1.189735569E2,-7.006514046E1
1.190794161E2,-7.081898759E1
1.191818712E2,-7.122937912E1
1.192886418E2,-7.089974343E1
1.193954254E2,-7.138934587E1
1.194997997E2,-7.158940522E1
1.196055990E2,-7.023070422E1
1.197124243E2,-7.054172725E1
1.198179522E2,-7.049509936E1
1.199247870E2,-6.997923184E1
1.200315483E2,-7.060064847E1
1.201359913E2,-7.033777715E1
1.202427867E2,-6.849652666E1
1.203496035E2,-7.001792888E1
1.204539079E2,-7.001681666E1
1.205605655E2,-6.976866188E1
1.206643882E2,не число
1.207700100E2,-6.934075266E1
1.208735795E2,-7.052479700E1
1.209802511E2,-7.034878645E1
1.210870743E2,-6.921948118E1
1.211903965E2,-7.018013994E1
1.212971042E2,-6.968368993E1
1.214037922E2,-7.143524356E1
1.215083560E2,-7.088564567E1
1.216146923E2,-6.882869655E1
1.217214163E2,-6.926185500E1
1.218264627E2,-6.988708313E1
1.219331883E2,-6.996207696E1
1.220398667E2,-6.958521375E1
1.221445015E2,-7.131000759E1
1.222462713E2,-7.127839506E1
1.223529785E2,-6.949895820E1
1.224596661E2,-7.072497752E1
1.225628819E2,-7.007514602E1
1.226697041E2,-7.254724568E1
1.227736124E2,не число
1.228789350E2,-7.059102414E1
1.229812327E2,-7.086725270E1
1.230878678E2,-6.998997440E1
1.231944705E2,-7.053267488E1
1.232992649E2,-7.157937428E1
1.234031554E2,-6.853331599E1
1.235098573E2,-7.032851043E1
1.236152805E2,-7.079060794E1
1.237176764E2,-6.853558781E1
1.238231640E2,-7.102308986E1
1.239263259E2,-6.949662076E1
1.240331573E2,-6.935559091E1
1.241383042E2,-6.925896772E1
1.242452459E2,-7.025206704E1
1.243516691E2,-6.994382078E1
1.244542211E2,-7.008768972E1
1.245610359E2,-7.072090794E1
1.246659324E2,-6.981421629E1
1.247701183E2,-7.000541091E1
1.248735156E2,не число
1.249794086E2,-7.052732653E1
1.250860999E2,-7.039066902E1
1.251904868E2,-7.076436200E1
1.252972605E2,-7.023116968E1
1.254039307E2,-7.018701594E1
1.255066093E2,-6.977150688E1
1.256090866E2,-6.987243801E1
1.257131607E2,-6.983633686E1
1.258199665E2,-7.084506288E1
1.259250391E2,-6.914461302E1
1.260274905E2,-7.024528249E1
1.261341814E2,-7.007988519E1
1.262408835E2,-7.016034309E1
1.263454615E2,-7.143195796E1
1.264523360E2,-7.073016287E1
1.265591119E2,-7.009012894E1
1.266634215E2,-6.950658001E1
1.267701647E2,-7.136462031E1
1.268735544E2,-6.931790928E1
1.269794786E2,-7.141077563E1
1.270818549E2,-7.046866309E1
1.271886036E2,-6.908213428E1
1.272952592E2,-7.122657775E1
1.273999062E2,-7.039558048E1
1.275058527E2,-6.909965228E1
1.276125212E2,-6.969882861E1
1.277159285E2,-7.057033282E1
1.278204627E2,-7.194388101E1
1.279272609E2,-7.040554569E1
1.280340138E2,-7.072141877E1
1.281364224E2,-7.053286716E1
1.282431797E2,-6.993529889E1
1.283498920E2,-6.980507213E1
1.284525404E2,-6.985992990E1
1.285592273E2,-6.919168861E1
1.286660785E2,-7.170892158E1
1.287725162E2,-7.114896216E1
1.288792310E2,-7.166811811E1
1.289859741E2,-7.101404660E1
1.290885015E2,-7.058619524E1
1.291951809E2,-7.075902346E1
1.293019237E2,-7.130724024E1
1.294065860E2,-7.026826729E1
1.295090502E2,-6.940554019E1
1.296157837E2,-7.025172231E1
1.297190212E2,-6.990857545E1
1.298250220E2,-6.928737686E1
1.299316826E2,-6.931644657E1
1.300384106E2,-6.950095103E1
1.301451583E2,-7.131264433E1
1.302478360E2,-7.106890790E1
1.303545863E2,-7.074366111E1
1.304611088E2,-7.017479668E1
1.305635698E2,-6.918961596E1
1.306702619E2,-7.048577968E1
1.307735498E2,не число
1.308794112E2,-6.847036927E1
1.309821269E2,-6.975234644E1
1.310888259E2,-7.044415041E1
1.311955111E2,-6.987841592E1
1.312981051E2,-7.093457742E1
1.314047790E2,-6.981693087E1
1.315114727E2,-6.930108960E1
1.316161207E2,-6.993865358E1
1.317185973E2,-7.010872519E1
1.318252801E2,-7.034865865E1
1.319319461E2,-6.942878381E1
1.320366887E2,-6.916454891E1
1.321435473E2,-7.005867232E1
1.322462655E2,-6.995873700E1
1.323525814E2,-7.036173559E1
1.324551976E2,-7.082752237E1
1.325619388E2,-6.953614833E1
1.326665103E2,-6.991363678E1
1.327710484E2,-7.072277461E1
1.328735602E2,не число
1.329795288E2,-6.927618491E1
1.330862487E2,-7.001364791E1
1.331917738E2,-6.928346207E1
1.332984438E2,-6.895004103E1
1.334051297E2,-6.966981856E1
1.335077657E2,-6.995267221E1
1.336101935E2,-6.938598518E1
1.337165022E2,-7.060764455E1
1.338231647E2,-6.983034329E1
1.339283563E2,-6.927296317E1
1.340350602E2,-7.018873762E1
1.341383126E2,-7.132716295E1
1.342444081E2,-7.153742750E1
1.343467979E2,-6.826884704E1
1.344535447E2,-7.108400972E1
1.345602534E2,-7.079844817E1
1.346649137E2,не число
1.347664757E2,-7.132746707E1
1.348733081E2,-7.048363534E1
1.349764193E2,не число
1.350814759E2,-7.021783931E1
1.351838572E2,-6.979533318E1
1.352905962E2,-7.036092921E1
1.353964472E2,-6.973394710E1
1.354999786E2,-7.030251460E1
1.356023941E2,-7.028992525E1
1.357093650E2,-6.947154563E1
1.358159891E2,-6.993536228E1
1.359185190E2,-7.129926460E1
1.360208351E2,-7.088186101E1
1.361275784E2,-6.961587755E1
1.362301468E2,-7.078610244E1
1.363368140E2,-7.035663272E1
1.364393365E2,-6.994848321E1
1.365461417E2,-6.850068943E1
1.366529511E2,-6.899767094E1
1.367578038E2,-7.051764878E1
1.368645584E2,-6.869480104E1
1.369689999E2,-6.818346269E1
1.370754466E2,не число
1.371813623E2,-7.033467152E1
1.372879660E2,-6.948843972E1
1.373934662E2,-6.786706716E1
1.374964395E2,-6.859169277E1
1.376031091E2,-6.940948483E1
1.377094689E2,-6.969208163E1
1.378120474E2,-6.915932992E1
1.379145886E2,-6.869711224E1
1.380211985E2,-6.883222752E1
1.381279487E2,-6.967387331E1
1.382304620E2,-6.698606890E1
1.383364719E2,-6.650901255E1
1.384431163E2,-6.863236841E1
1.385485141E2,-6.866507884E1
1.386553118E2,-6.841996529E1
1.387599198E2,-6.851626789E1
1.388664571E2,не число
1.389724564E2,-6.872752762E1
1.390790375E2,-7.065710556E1
1.391826742E2,-6.710686246E1
1.392850471E2,-6.857397404E1
1.393917697E2,-6.929676658E1
1.394984941E2,-6.833227130E1
1.396030649E2,-6.771820457E1
1.397098408E2,-6.834284694E1
1.398164390E2,-6.890717054E1
1.399191636E2,-6.784709986E1
1.400216503E2,-6.811718962E1
1.401284170E2,-6.992711620E1
1.402352468E2,-6.805033148E1
1.403377171E2,-6.998890997E1
1.404438135E2,-6.843166235E1
1.405506011E2,-6.870493741E1
1.406555780E2,-7.002547971E1
1.407620379E2,-7.044710227E1
1.408689710E2,-6.797528519E1
1.409735266E2,не число
1.410793280E2,-6.968102038E1
1.411860066E2,-6.903232359E1
1.412917041E2,-6.592028578E1
1.413942421E2,-6.609746952E1
1.415009335E2,-6.608697002E1
1.416075566E2,-6.612946538E1
1.417122665E2,-6.489883163E1
1.418149700E2,-6.618252344E1
1.419217755E2,-6.574250325E1
1.420283466E2,-6.734333711E1
1.421309287E2,-6.645517624E1
1.422332512E2,-6.563774321E1
1.423375955E2,-6.787841290E1
1.424443311E2,-6.909292250E1
1.425492160E2,-6.774622061E1
1.426531557E2,-6.818923455E1
1.427600358E2,-6.853843278E1
1.428652768E2,-6.695373914E1
1.429676929E2,-6.707880536E1
1.430735584E2,не число
1.431793776E2,-6.845645402E1
1.432837153E2,-6.797783093E1
1.433862457E2,-6.766222261E1
1.434928869E2,-6.742813254E1
1.435995579E2,-6.848871177E1
1.437042087E2,-6.782260861E1
1.438109222E2,-6.815717479E1
1.439131248E2,-6.680842904E1
1.440199738E2,-6.958659209E1
1.441227775E2,-6.784087585E1
1.442296554E2,-6.869254200E1
1.443365144E2,-7.025321744E1
1.444408544E2,-6.740515147E1
1.445431258E2,-6.898954249E1
1.446498959E2,-6.848332432E1
1.447566559E2,-7.055197117E1
1.448592801E2,-6.970732224E1
1.449632067E2,-6.973836195E1
1.450701322E2,-6.909671916E1
1.451753005E2,-6.688538056E1
1.452778047E2,-6.812322120E1
1.453831426E2,-6.813971281E1
1.454897124E2,-6.840026409E1
1.455958755E2,-6.878670768E1
1.457026519E2,-6.879233383E1
1.458093802E2,-6.897058594E1
1.459139199E2,-6.962424814E1
1.460206608E2,-6.887245916E1
1.461273862E2,-6.950675654E1
1.462319511E2,-6.868497300E1
1.463387531E2,-6.805695791E1
1.464457189E2,-6.868888783E1
1.465500145E2,-6.936036160E1
1.466536973E2,-6.812125570E1
1.467604605E2,-7.082426671E1
1.468659766E2,не число
1.469684841E2,-6.906889182E1
1.470735307E2,-6.980930483E1
1.471754473E2,-6.940293760E1
1.472821122E2,-6.911998915E1
1.473871084E2,-6.949254465E1
1.474896979E2,-6.874871320E1
1.475939600E2,-6.953436504E1
1.477006798E2,-6.938403970E1
1.478034379E2,-6.975343401E1
1.479059954E2,-6.886755784E1
1.480127277E2,-6.771596005E1
1.481194935E2,-6.887091664E1
1.482220164E2,-6.879666422E1
1.483245010E2,-6.782600917E1
1.484312985E2,-6.854065273E1
1.485380222E2,-6.867825364E1
1.486425084E2,-6.570902775E1
1.487492585E2,-6.607269782E1
1.488559753E2,-6.729445829E1
1.489586562E2,-6.942551356E1
1.490611368E2,-6.841007124E1
1.491678470E2,-6.918980514E1
1.492735925E2,-7.021517772E1
1.493770022E2,-6.866485654E1
1.494837149E2,-6.946336873E1
1.495904196E2,-6.901192512E1
1.496950819E2,-7.011644808E1
1.497976546E2,-7.039430649E1
1.499043708E2,-6.939394445E1
1.500111178E2,-6.825117911E1
1.501136221E2,-6.915913626E1
1.502190581E2,-7.007102600E1
1.503257230E2,-6.861779387E1
1.504317289E2,-6.889544619E1
1.505341259E2,-6.862611962E1
1.506410333E2,-6.939940193E1
1.507478928E2,-6.837811597E1
1.508521166E2,-6.861347071E1
1.509588533E2,-6.950477739E1
1.510658626E2,-6.944193598E1
1.511703027E2,-6.919599946E1
1.512735990E2,-6.900770161E1
1.513797713E2,-6.986406936E1
1.514862617E2,-6.760952474E1
1.515887523E2,-6.673339786E1
1.516954825E2,-6.718140779E1
1.517997553E2,-6.913791127E1
1.519047190E2,-6.641253861E1
1.520071616E2,-6.565290096E1
1.521138502E2,-6.801640535E1
1.522190218E2,-6.777425865E1
1.523251409E2,-6.685262455E1
1.524318188E2,-6.544663473E1
1.525386458E2,-6.853513262E1
1.526431859E2,-7.108831759E1
1.527499181E2,-6.942225665E1
1.528565876E2,-7.048447733E1
1.529599035E2,-7.010695913E1
1.530667189E2,-6.832129576E1
1.531734076E2,не число
1.532792600E2,-6.814084738E1
1.533855208E2,-6.908403645E1
1.534923119E2,-6.860697828E1
1.535973013E2,-6.867463942E1
1.537040359E2,-6.977267721E1
1.538107916E2,-6.716962635E1
1.539133371E2,-6.779529379E1
1.540158158E2,-6.818304932E1
1.541229102E2,-6.609516492E1
1.542296296E2,-6.908706454E1
1.543317737E2,-6.778080798E1
1.544344027E2,-6.858954073E1
1.545411401E2,-7.058688330E1
1.546464797E2,-6.867650344E1
1.547524259E2,-6.934483891E1
1.548590815E2,-6.870314306E1
1.549656843E2,не число
1.550683841E2,-6.577522611E1
1.551735581E2,-6.665671990E1
1.552802198E2,-6.558544113E1
1.553863911E2,-6.798452777E1
1.554889062E2,-6.578186001E1
1.555956242E2,-6.915380582E1
1.557023168E2,-6.975887147E1
1.558068610E2,-7.026716695E1
1.559135810E2,-6.767773699E1
1.560202811E2,-7.080839476E1
1.561248929E2,-6.669017511E1
1.562315493E2,-6.891117017E1
1.563381934E2,-6.829409099E1
1.564429946E2,-7.000014428E1
1.565498356E2,-6.873679391E1
1.566536460E2,-6.783486564E1
1.567591140E2,-6.980450196E1
1.568615186E2,-6.997471559E1
1.569683741E2,-6.987493097E1
1.570735270E2,не число
1.571775946E2,-6.878688095E1
1.572799527E2,-7.033849057E1
1.573866856E2,-6.981997134E1
1.574934047E2,-6.937499982E1
1.575981257E2,-6.971646090E1
1.577048887E2,-6.883485490E1
1.578115989E2,-7.099735441E1
1.579160967E2,-6.946488870E1
1.580228502E2,-6.904803806E1
1.581294766E2,-6.961981145E1
1.582341957E2,-7.009969512E1
1.583409657E2,-7.051764744E1
1.584476491E2,-7.040490906E1
1.585521364E2,-6.893191796E1
1.586589252E2,-6.971079576E1
1.587657515E2,-7.114897931E1
1.588701705E2,-7.037514131E1
1.589736067E2,-6.933954395E1
1.590803694E2,-6.990023293E1
1.591862160E2,-6.926577018E1
1.592887060E2,-6.988656999E1
1.593954508E2,-7.010764060E1
1.595022153E2,-6.789539826E1
1.596049043E2,-6.939929236E1
1.597072111E2,-6.806524675E1
1.598139475E2,-6.847223987E1
1.599205774E2,-6.925553786E1
1.600251640E2,-6.987065594E1
1.601297664E2,-6.934722363E1
1.602364804E2,-6.968833377E1
1.603412332E2,-6.915679937E1
1.604437338E2,-7.010433072E1
1.605505040E2,-6.949558581E1
1.606571680E2,-7.017368689E1
1.607616817E2,-6.620292506E1
1.608684171E2,не число
1.609735768E2,-7.025336475E1
1.610797402E2,-6.933486890E1
1.611864618E2,-7.025107096E1
1.612931730E2,-6.768785431E1
1.613978129E2,-6.987411905E1
1.615045212E2,-7.033371863E1
1.616111919E2,-7.022744127E1
1.617160745E2,-6.999382891E1
1.618230337E2,-6.850010091E1
1.619298386E2,-6.868819232E1
1.620339570E2,-6.957664095E1
1.621376873E2,-7.147117512E1
1.622443646E2,-6.931185142E1
1.623499578E2,-7.062496302E1
1.624525770E2,-6.950140966E1
1.625592376E2,-7.235211308E1
1.626660532E2,не число
1.627685722E2,-7.077456444E1
1.628735736E2,-7.091468898E1
1.629802279E2,-7.035711632E1
1.630864349E2,-7.055166807E1
1.631891223E2,-7.161571964E1
1.632958284E2,-7.038656380E1
1.634024987E2,-7.032502733E1
1.635051340E2,-7.101865636E1
1.636118760E2,-6.970308940E1
1.637185943E2,-7.007075221E1
1.638251605E2,-6.960943888E1
1.639282684E2,-7.031138692E1
1.640349293E2,-7.000576670E1
1.641411895E2,-7.106491508E1
1.642436712E2,-7.055342759E1
1.643504045E2,-6.911742549E1
1.644572517E2,-6.903892338E1
1.645617089E2,-7.045200561E1
1.646683525E2,-7.083201359E1
1.647736277E2,не число
1.648777303E2,-6.956757479E1
1.649802009E2,-6.967991756E1
1.650868504E2,-6.933228023E1
1.651931080E2,-6.910447547E1
1.652963378E2,-6.844581137E1
1.653987885E2,-6.932276700E1
1.655054187E2,-6.968503394E1
1.656121978E2,-6.951084867E1
1.657167788E2,-6.867941862E1
1.658231539E2,-7.003093840E1
1.659298580E2,-6.950302759E1
1.660328982E2,-7.043967008E1
1.661354164E2,-7.060482552E1
1.662421420E2,-7.066818856E1
1.663440244E2,-6.912537602E1
1.664507812E2,-6.930861714E1
1.665575312E2,-6.587759392E1
1.666631160E2,-6.940236397E1
1.667693600E2,-6.990794400E1
1.668735530E2,не число
1.669794207E2,-6.992119366E1
1.670830803E2,-6.969019817E1
1.671878051E2,-7.032536624E1
1.672930739E2,-6.875480628E1
1.673999172E2,-6.969615940E1
1.675059201E2,-6.987556913E1
1.676084630E2,-6.951727769E1
1.677149796E2,-7.049441650E1
1.678217966E2,-6.914923712E1
1.679245611E2,-7.048409808E1
1.680312965E2,-6.897499806E1
1.681380072E2,-6.730660541E1
1.682425812E2,-6.941232701E1
1.683450387E2,-6.979951621E1
1.684517390E2,-6.930700874E1
1.685584722E2,-6.962029489E1
1.686630518E2,-6.856883782E1
1.687697231E2,-5.665115196E1
1.688736310E2,-5.945099285E1
1.689789352E2,-6.111059653E1
1.690814984E2,-6.368196989E1
1.691881860E2,-6.436326732E1
1.692948617E2,-6.473280681E1
1.693994821E2,-6.635792387E1
1.695058213E2,-6.753073284E1
1.696125714E2,-6.811816080E1
1.697175604E2,-6.875071931E1
1.698242990E2,-7.013649960E1
1.699309939E2,-6.958067414E1
1.700356207E2,-6.939035283E1
1.701397633E2,-7.069730369E1
1.702465251E2,-6.964107286E1
1.703516422E2,-7.034829965E1
1.704540834E2,-6.836851854E1
1.705607901E2,-7.069660970E1
1.706674225E2,не число
1.707720877E2,-7.009500172E1
1.708787705E2,-7.129422569E1
1.709854885E2,-7.036700669E1
1.710901993E2,-7.030320686E1
1.711968518E2,-6.940762614E1
1.713035436E2,-6.912801298E1
1.714082027E2,-7.237992282E1
1.715148380E2,-7.118064875E1
1.716211446E2,-7.051840144E1
1.717262762E2,-6.947866922E1
1.718330200E2,-6.809284783E1
1.719399530E2,-7.000115093E1
1.720443175E2,-6.866521121E1
1.721511461E2,-6.914031238E1
1.722579132E2,-7.026808778E1
1.723623669E2,-6.816862771E1
1.724689813E2,не число
1.725735920E2,-6.836559167E1
1.726785115E2,-6.826978376E1
1.727808935E2,-6.549932676E1
1.728876521E2,-6.381188014E1
1.729919152E2,-6.542769360E1
1.730969425E2,-6.408987892E1
1.731993634E2,-6.811976740E1
1.733060617E2,-6.828634282E1
1.734128134E2,-6.853989647E1
1.735173900E2,-7.034811031E1
1.736241556E2,-7.020655884E1
1.737309000E2,-7.007464819E1
1.738355632E2,-7.118318678E1
1.739424283E2,-7.043865884E1
1.740493764E2,-6.898107295E1
1.741535665E2,-7.063054632E1
1.742602548E2,-7.037241233E1
1.743669526E2,-6.849179712E1
1.744736148E2,-6.789230072E1
1.745803111E2,-6.648709628E1
1.746868833E2,-6.828985120E1
1.747896771E2,-6.806564769E1
1.748963642E2,-6.904831457E1
1.750031051E2,-6.924757750E1
1.751078483E2,-6.860118925E1
